reservation_id,guest_id,property_id,room_id,check_in_date,check_out_date,booking_status,booking_date
RES-68D909C83B,18,4,158,01-22-2024,2024/01/30,Confirmed,2024-01-08 00:00:00
RES-570192AF64,792,10,413,05-Apr-2024,04-13-2024,CONFIRMED,20/02/2024 00:00
RES-BC4E3773F6,386,13,538,20-Dec-2025,12-28-2025,pending,12-01-2025 12:00 AM
RES-818D7037B4,767,5,233,2026/06/13,06-14-2026,pending,04-29-2026 12:00 AM
RES-748DE4FB4F,734,6,270,14/03/2024,18-Mar-2024,checked-out,01-19-2024 12:00 AM
RES-95F6D0A786,199,12,479,2026/06/08,09-Jun-2026,canceled,2026-05-23 00:00:00
RES-D1C2874F82,984,14,594,2025/12/21,2025/12/28,checked_out,11/11/2025 00:00
RES-6888A8B387,136,5,240,2025/06/07,2025/06/10,checked-out,2025-04-26 00:00:00
RES-D114DA1329,237,5,242,2026-06-24,02/07/2026,CI,2026-05-14 00:00:00
RES-CE6FE966FF,109,8,307,10-Dec-2025,2025-12-16,no-show,10-30-2025 12:00 AM
RES-AC1DB35CB1,576,4,157,03-Nov-2025,11-08-2025,CANCELLED,10-02-2025 12:00 AM
RES-14C24BFA33,377,6,265,31-Mar-2025,2025/04/04,Cancelled,02-12-2025 12:00 AM
RES-84E1200FD9,730,2,58,22-Nov-2024,11-24-2024,Checked Out,2024-10-02 00:00:00
RES-027D8B3CF0,125,12,474,06-Feb-2026,02-16-2026,no-show,11/01/2026 00:00
RES-622251401F,695,14,581,2026/04/14,18/04/2026,no-show,02-19-2026 12:00 AM
RES-9379AAA435,971,3,72,03-Feb-2025,07-Feb-2025,PND,11/01/2025 00:00
RES-69BB26FA4A,210,3,76,01/02/2026,11-Feb-2026,CANCELLED,2025-12-12 00:00:00
RES-8B939C0E91,760,10,395,2024-04-27,29/04/2024,NS,12/04/2024 00:00
RES-AD3707980A,1219,13,541,2024-04-22,26-Apr-2024,CHECKED_OUT,12/04/2024 00:00
RES-D695093C52,810,6,269,17-Jun-2024,23/06/2024,checked_in,08/06/2024 00:00
RES-63AFF80407,167,1,8,2024/10/07,2024-10-11,checked_in,2024-09-28 00:00:00
RES-8F06CBD8E0,522,3,97,09-26-2024,09-29-2024,CANCELLED,2024-09-14 00:00:00
RES-C524743D75,620,15,674,05-03-2024,2024/05/05,NOSHOW,03-21-2024 12:00 AM
RES-54B0A74A99,586,14,575,19/08/2024,2024/08/21,PND,16/07/2024 00:00
RES-72A22E780C,57,13,531,21/09/2025,01-Oct-2025,checked_out,2025-08-16 00:00:00
RES-7ABDFF780A,1092,8,326,12-13-2025,12-21-2025,confirmed,23/10/2025 00:00
RES-1B14A8D777,332,5,206,08-01-2024,2024/08/08,canceled,16/06/2024 00:00
RES-69C738ED4D,736,3,102,2026/07/04,13/07/2026,Checked Out,06-19-2026 12:00 AM
RES-FC8ABCF214,310,10,416,08-Sep-2024,09-16-2024,CANCELLED,23/07/2024 00:00
RES-45C33FF3D6,705,2,50,12-Nov-2024,17/11/2024,Checked In,2024-10-20 00:00:00
RES-B91BE6250D,1025,9,383,2025/09/15,2025/09/17,Confirmed,08/08/2025 00:00
RES-A149A2A390,1183,8,319,05-10-2026,19/05/2026,confirmed,2026-03-15 00:00:00
RES-E8478AB29B,297,4,172,04/07/2026,2026-07-06,checked_out,05-06-2026 12:00 AM
RES-69DFCC8E00,188,15,642,26/04/2026,2026-05-04,CXL,03-20-2026 12:00 AM
RES-2A04B628BE,294,11,434,2025/01/28,,conf,29/11/2024 00:00
RES-34B9A832C3,1103,13,553,05-15-2024,05-16-2024,CONFIRMED,2024-03-18 00:00:00
RES-4B2D65F88B,118,14,630,06-Sep-2026,09-13-2026,pending,12/08/2026 00:00
RES-FAA1C6D288,775,14,590,25/07/2024,2024/07/29,Checked Out,29/05/2024 00:00
RES-82815F0AEA,883,10,412,11/02/2026,2026-02-21,NS,12-13-2025 12:00 AM
RES-F7574DB0B0,755,6,274,13/09/2025,2025/09/20,CHECKED_OUT,2025-09-07 00:00:00
RES-3A0714B8CF,265,7,286,18-Oct-2025,25/10/2025,Cancelled,2025-09-08 00:00:00
RES-169125DEF2,26,8,311,10-21-2024,2024/10/29,canceled,18/10/2024 00:00
RES-A770F7E9E8,459,3,128,2025/06/23,29-Jun-2025,PND,2025-05-21 00:00:00
RES-3EE71CB6BF,811,5,219,06-Jan-2026,2026-01-14,checked-out,11/12/2025 00:00
RES-5CE4D6D3CD,1138,10,409,2024-08-22,2024/08/30,No Show,07-26-2024 12:00 AM
RES-BF2F2C1AAD,382,7,301,10/01/2025,19/01/2025,No Show,12-10-2024 12:00 AM
RES-883B84D186,451,12,475,18-Mar-2024,21/03/2024,Pending,19/02/2024 00:00
RES-918DE08079,971,5,209,05-25-2025,2025/05/30,checked_in,03-26-2025 12:00 AM
RES-5D4618E4C2,11,9,393,2025/10/09,2025-10-18,canceled,2025-08-17 00:00:00
RES-4148178818,1079,8,321,06-12-2026,06-20-2026,checked-in,06-07-2026 12:00 AM
RES-A6404903D5,720,2,57,2024-07-19,2024-07-25,cancelled,05-21-2024 12:00 AM
RES-6609CA76B0,975,10,408,04-Apr-2024,2024/04/07,canceled,2024-02-21 00:00:00
RES-8D89B3FE47,1026,15,687,12/09/2024,2024-09-19,no-show,08-02-2024 12:00 AM
RES-C83F7DBD22,556,14,613,2026-10-20,10-27-2026,NS,09-09-2026 12:00 AM
RES-5E49D3640F,234,4,146,2026-03-19,25-Mar-2026,CNF,19/01/2026 00:00
RES-22B7E8F4BE,1047,12,477,2024/02/27,03-05-2024,cancelled,01-14-2024 12:00 AM
RES-D6BD9C7DA3,833,2,41,12-Sep-2024,09-13-2024,NOSHOW,07-24-2024 12:00 AM
RES-D1B7E83C3C,157,4,162,2026/08/25,2026-09-02,CO,08/07/2026 00:00
RES-7CBE710DDA,656,10,407,2026/08/11,20/08/2026,no_show,02/07/2026 00:00
RES-2C46AB3232,207,12,475,2026/10/17,10-19-2026,canceled,2026-09-05 00:00:00
RES-5F60E137D5,485,15,687,2025/03/19,2025-03-22,checked-out,02-15-2025 12:00 AM
RES-C10E22BCE5,1198,5,182,09-25-2024,2024-10-05,Checked Out,17/09/2024 00:00
RES-36E468FA96,17,6,265,2025-02-03,02-06-2025,pending,12-25-2024 12:00 AM
RES-B861805666,318,4,146,26/10/2024,2024-10-27,CANCELLED,2024-09-04 00:00:00
RES-9BACB51E3D,565,14,592,12/02/2026,02-14-2026,CO,01-17-2026 12:00 AM
RES-A3D7023D5D,389,11,465,29/12/2025,2025-12-30,NS,2025-12-02 00:00:00
RES-33D45282E2,164,11,444,22/12/2024,2024-12-23,CNF,2024-10-25 00:00:00
RES-5E566B59CF,846,13,524,2025/06/19,2025-06-27,Pending,2025-04-22 00:00:00
RES-F34543449C,299,3,110,03-Feb-2026,05-Feb-2026,checked-out,2026-01-20 00:00:00
RES-437B1409E5,744,12,483,2025-04-09,17-Apr-2025,CONFIRMED,2025-03-18 00:00:00
RES-C34D75CBB0,285,7,285,2024-10-29,31-Oct-2024,CONFIRMED,2024-10-17 00:00:00
RES-2BCA4637E3,659,1,25,2026-10-02,2026-10-05,checked_in,08-30-2026 12:00 AM
RES-956C9DE76E,769,3,95,09-22-2025,29/09/2025,CNF,2025-09-02 00:00:00
RES-2B7EA7B7CF,1062,4,168,15/04/2026,19/04/2026,CHECKED_OUT,2026-04-03 00:00:00
RES-6AA86FD883,611,10,420,11-Feb-2025,2025-02-13,PENDING,12-28-2024 12:00 AM
RES-2660BF3716,767,9,371,08-28-2026,2026/08/31,cancelled,08-05-2026 12:00 AM
RES-BDD625A2D7,828,8,303,2026-07-20,07-29-2026,confirmed,06-14-2026 12:00 AM
RES-CBA62CA226,789,3,71,30-Mar-2024,2024-03-31,CXL,21/02/2024 00:00
RES-64C6A5EC57,1217,8,329,27/04/2025,04-28-2025,cancelled,25/03/2025 00:00
RES-AE6DAC1B30,623,13,552,22-Sep-2024,09-28-2024,No Show,29/08/2024 00:00
RES-000D5E42CA,907,5,237,12-15-2024,2024/12/22,Checked Out,2024-11-23 00:00:00
RES-3044377381,1203,3,96,2024-09-02,09-11-2024,NS,26/08/2024 00:00
RES-D13B63B8EE,327,1,13,2024-08-12,2024/08/16,cancelled,26/07/2024 00:00
RES-B62DD2D0E4,712,9,362,2024/04/10,2024-04-14,PND,2024-03-12 00:00:00
RES-26EDD8628C,978,12,513,01-28-2025,2025/01/31,NS,12-16-2024 12:00 AM
RES-472E49C3D3,480,12,503,15-Mar-2024,2024/03/17,CXL,2024-03-02 00:00:00
RES-1EF7DF9D61,1094,9,393,03-09-2024,13/03/2024,CNF,08/02/2024 00:00
RES-97A7E77E19,1057,11,434,05-06-2025,2025/05/14,checked_out,2025-03-21 00:00:00
RES-49827A7E0C,312,6,269,2024-06-28,2024/07/06,PENDING,16/05/2024 00:00
RES-5369E858D3,321,8,344,08-20-2026,21/08/2026,NS,06-26-2026 12:00 AM
RES-A9B5CE8B4D,560,13,549,2025/01/14,18/01/2025,NOSHOW,16/11/2024 00:00
RES-8393CA6259,1171,7,277,2026-09-15,2026-09-20,pending,08-04-2026 12:00 AM
RES-48397C3B4F,911,2,48,30/07/2026,2026-08-06,checked-out,05/07/2026 00:00
RES-3BA49A4EF9,25,3,98,06-Oct-2025,10-13-2025,checked_out,18/08/2025 00:00
RES-473A5AF956,731,3,82,05-04-2025,05-10-2025,Checked Out,21/03/2025 00:00
RES-C62EC3AFA6,334,7,291,03-Apr-2024,04-09-2024,checked-in,2024-02-07 00:00:00
RES-E0DC549223,570,12,474,30/11/2025,2025/12/10,PND,2025-10-04 00:00:00
RES-E65EF8F53B,440,8,326,02-04-2025,07/02/2025,Checked In,12-26-2024 12:00 AM
RES-381055C85F,1116,15,649,2024-01-20,2024-01-28,CO,2024-01-13 00:00:00
RES-953744CE69,1070,12,480,25/04/2026,2026/05/04,PENDING,09/04/2026 00:00
RES-0A8750CF3F,1023,4,159,2025/12/12,12-15-2025,CXL,07/12/2025 00:00
RES-29D674B5EF,1086,13,537,2026/03/13,2026-03-18,CNF,03-12-2026 12:00 AM
RES-EF9AEDD7DC,670,8,317,2025-10-01,2025/10/07,canceled,2025-08-03 00:00:00
RES-F9D30D8F33,1161,5,221,2026/03/24,2026/03/28,canceled,2026-02-04 00:00:00
RES-0F0A552291,471,8,334,03-08-2026,2026/03/09,PENDING,02-02-2026 12:00 AM
RES-33408E0ECF,1099,12,491,2025-01-06,01-12-2025,Checked Out,27/11/2024 00:00
RES-4E236B64BD,108,5,198,03-17-2025,24-Mar-2025,NOSHOW,2025-03-01 00:00:00
RES-5843464F99,92,5,242,2026/09/19,2026-09-28,No Show,08-07-2026 12:00 AM
RES-DFED34CC92,933,5,202,09/04/2026,2026/04/19,CHECKED_IN,2026-03-01 00:00:00
RES-78826607C0,930,2,33,2026/06/01,2026-06-06,conf,05-31-2026 12:00 AM
RES-55A2F5D643,1187,10,419,2025-04-17,2025/04/19,CANCELLED,04-03-2025 12:00 AM
RES-2221C398DE,373,2,46,02-12-2025,2025-02-21,Confirmed,2025-01-11 00:00:00
RES-93E0B18DB6,1039,3,77,2025/04/21,23-Apr-2025,conf,2025-03-12 00:00:00
RES-B5ADA94EFC,1192,10,396,2025-06-02,07-Jun-2025,PENDING,22/05/2025 00:00
RES-AC988DD190,1042,12,497,04-26-2024,27/04/2024,checked_in,16/03/2024 00:00
RES-2E5541A7DD,435,4,156,2026-01-08,10-Jan-2026,no-show,04/12/2025 00:00
RES-7A5212B424,1208,6,248,22/03/2024,30-Mar-2024,Checked In,2024-01-28 00:00:00
RES-ADCBDA2D79,1176,12,497,2025/08/07,2025-08-15,CANCELLED,2025-08-01 00:00:00
RES-D560790777,987,6,250,31-Jul-2024,03/08/2024,NOSHOW,2024-06-14 00:00:00
RES-E3F8E96385,130,15,641,03-21-2026,2026/03/25,CO,2026-02-13 00:00:00
RES-59986DA7C1,657,1,10,2024/08/01,09/08/2024,cancelled,2024-07-11 00:00:00
RES-4AE159502A,693,15,646,2025-11-15,11-22-2025,checked_in,2025-09-25 00:00:00
RES-9A6EAD928C,1124,6,264,19/08/2024,25/08/2024,no_show,2024-08-13 00:00:00
RES-80E8CFDDCA,699,1,20,2025-03-15,19/03/2025,confirmed,19/02/2025 00:00
RES-63927F3315,387,9,383,2024-03-12,03-15-2024,CHECKED_IN,2024-02-21 00:00:00
RES-E2FAB5ED37,648,5,212,31-Mar-2024,07/04/2024,CNF,03-18-2024 12:00 AM
RES-166D82EBBF,1082,4,141,22-Aug-2026,08-31-2026,no-show,2026-07-05 00:00:00
RES-D0DBBBE95C,628,7,283,2024/04/13,2024-04-16,cancelled,04-11-2024 12:00 AM
RES-BAF06C909F,439,8,324,03-Feb-2025,2025/02/05,cancelled,01-02-2025 12:00 AM
RES-0B61C5E42D,1014,12,502,01/08/2024,10/08/2024,no_show,15/07/2024 00:00
RES-F04DA2101C,245,5,239,30-Dec-2024,01-Jan-2025,Checked Out,2024-12-26 00:00:00
RES-5A837F0EB5,1055,4,164,31-Jan-2025,04-Feb-2025,CNF,01-01-2025 12:00 AM
RES-A1FA97D40E,39,7,278,2025-08-04,2025/08/13,CONFIRMED,02/08/2025 00:00
RES-0B9981DAAC,592,7,294,2025/08/30,09-08-2025,CANCELLED,2025-07-26 00:00:00
RES-4A1A0BB361,629,2,51,2025/09/11,09-12-2025,NOSHOW,2025-07-22 00:00:00
RES-F7544D2A91,1128,12,499,10-19-2024,28/10/2024,CONFIRMED,25/08/2024 00:00
RES-847445209F,996,4,156,06-22-2026,25/06/2026,no_show,20/05/2026 00:00
RES-6C1F6C5932,351,13,533,10-22-2025,28-Oct-2025,CXL,2025-09-13 00:00:00
RES-D5DC67C361,518,6,257,2024-09-01,11-Sep-2024,Checked In,2024-07-12 00:00:00
RES-875F0B0C8D,6,3,135,22/08/2026,2026-08-25,CANCELLED,07-04-2026 12:00 AM
RES-48DF4E312E,283,1,10,02-Jul-2025,2025-07-12,PND,2025-05-28 00:00:00
RES-D882ACE0E4,235,1,9,04-06-2026,2026-04-15,CO,02-11-2026 12:00 AM
RES-73000F0592,286,12,502,11-Aug-2025,15-Aug-2025,Checked Out,2025-07-16 00:00:00
RES-CDC076419D,966,2,43,2026-06-09,06-18-2026,CANCELLED,05-29-2026 12:00 AM
RES-411C6E3700,384,2,56,2024/09/10,11-Sep-2024,CNF,2024-08-05 00:00:00
RES-18EB1103D4,614,9,367,17-Jan-2025,01-20-2025,checked_out,2024-12-03 00:00:00
RES-C2312262B3,411,5,179,2026/06/10,13-Jun-2026,confirmed,16/05/2026 00:00
RES-3F3018E20A,102,15,665,01/10/2026,2026-10-11,PND,08-26-2026 12:00 AM
RES-102E46E3E1,671,5,206,2024/04/15,2024/04/24,no-show,2024-03-18 00:00:00
RES-9709FA953F,1111,10,395,2026-10-03,10-08-2026,Checked In,09-10-2026 12:00 AM
RES-114A73B909,1138,8,359,2026-02-08,16-Feb-2026,Checked Out,12-12-2025 12:00 AM
RES-0C7B6C791D,972,15,684,2024/07/21,07-24-2024,checked-out,05/07/2024 00:00
RES-56443ABA22,822,3,105,05-Oct-2026,06/10/2026,CO,2026-08-06 00:00:00
RES-E41CCDE270,1026,2,55,2024/12/25,27-Dec-2024,CXL,13/12/2024 00:00
RES-AF59E58179,1101,15,671,10-27-2024,30/10/2024,no_show,10-15-2024 12:00 AM
RES-FA6A8E80E3,292,14,584,03/04/2026,13-Apr-2026,Checked In,12/02/2026 00:00
RES-E3D656E6CC,38,9,377,2024/12/03,12-Dec-2024,no-show,11-11-2024 12:00 AM
RES-811DF62AB0,798,8,359,01-Jan-2025,2025/01/08,checked-out,20/11/2024 00:00
RES-48280DFEA6,255,6,269,2025/04/27,2025-05-05,Checked In,2025-04-20 00:00:00
RES-A5738E1235,414,3,123,11-20-2024,27/11/2024,conf,24/09/2024 00:00
RES-445B7AF57E,809,6,264,2025-05-04,13/05/2025,Checked In,11/04/2025 00:00
RES-71FF3F6D0F,475,14,607,07-Feb-2026,17-Feb-2026,CO,24/12/2025 00:00
RES-696D29B13C,724,2,33,21-Jun-2025,06-28-2025,No Show,2025-05-20 00:00:00
RES-3ECB53F1AB,715,7,295,2026-03-17,03-19-2026,Checked Out,2026-02-06 00:00:00
RES-93ED29D1F9,255,10,408,08-08-2024,2024/08/11,PENDING,13/07/2024 00:00
RES-7359D2C013,408,8,341,2024-10-07,13/10/2024,CO,30/08/2024 00:00
RES-1C46C8A8DF,414,11,464,2026-06-15,20/06/2026,Confirmed,06-08-2026 12:00 AM
RES-172E89600A,642,14,626,25/12/2024,2024-12-27,confirmed,11-02-2024 12:00 AM
RES-2DB3FBF646,856,1,32,04-Dec-2024,12-08-2024,CHECKED_OUT,2024-11-22 00:00:00
RES-952AA76C8F,1197,2,50,2026/03/21,,no_show,2026-02-18 00:00:00
RES-B3BF9CE3E2,542,14,577,10-Jan-2026,18-Jan-2026,checked_out,11-13-2025 12:00 AM
RES-0483C723B9,413,9,385,26/06/2025,04/07/2025,Checked Out,13/06/2025 00:00
RES-B74777216F,962,7,281,26/04/2025,02/05/2025,checked_in,13/04/2025 00:00
RES-74BC12A63F,757,15,644,2026/06/08,2026/06/18,checked-out,2026-04-15 00:00:00
RES-42731F54BB,336,10,415,2024/03/24,2024/03/25,Checked In,14/03/2024 00:00
RES-404BE223F0,116,15,665,2024/11/20,26-Nov-2024,Confirmed,10-20-2024 12:00 AM
RES-6137DEAD8D,562,9,390,03-Oct-2026,05/10/2026,confirmed,2026-08-07 00:00:00
RES-3AE6FFC54F,398,1,4,10-Apr-2026,2026/04/13,PENDING,09/02/2026 00:00
RES-0E237D6256,1143,15,668,2026/04/18,20-Apr-2026,No Show,2026-03-30 00:00:00
RES-F0859CB800,797,13,530,17-Mar-2024,2024/03/23,cancelled,01-30-2024 12:00 AM
RES-2BDB41FD5D,1105,4,168,23/08/2024,02/09/2024,Cancelled,2024-07-20 00:00:00
RES-6F51822B08,1137,10,408,2024/09/04,13/09/2024,CO,08-28-2024 12:00 AM
RES-3C72AA7D34,1165,11,453,10/08/2026,18-Aug-2026,PENDING,26/06/2026 00:00
RES-DCFA32F3F4,1061,9,363,12-Mar-2026,22-Mar-2026,conf,2026-01-26 00:00:00
RES-BB96E92629,1132,12,492,2026-02-23,2026-03-04,confirmed,02-05-2026 12:00 AM
RES-91C95B660C,769,5,192,23/06/2024,24/06/2024,CONFIRMED,05-06-2024 12:00 AM
RES-4E6D7C87C6,1133,4,158,07/03/2024,03-16-2024,CANCELLED,2024-01-22 00:00:00
RES-A2C0FBE950,812,15,668,2025-05-07,15-May-2025,CNF,2025-03-22 00:00:00
RES-C04E163DCD,202,14,580,2025-11-10,2025/11/19,checked_out,25/09/2025 00:00
RES-0C74F88BA8,502,11,436,05-Feb-2026,12/02/2026,Checked In,01-23-2026 12:00 AM
RES-8E9F849E38,143,1,31,10/03/2026,11-Mar-2026,conf,2026-02-27 00:00:00
RES-ADD989EE06,196,2,54,2025/10/25,2025/10/29,checked-out,2025-08-31 00:00:00
RES-4D18D6D73C,688,5,177,02-24-2025,02-Mar-2025,canceled,08/02/2025 00:00
RES-553891F6B6,312,13,541,21-Feb-2026,28/02/2026,Checked Out,2026-01-14 00:00:00
RES-C6254BBED8,173,11,434,2024-07-04,05/07/2024,PND,2024-05-31 00:00:00
RES-DDC1CE461E,840,11,469,2025-11-22,11-26-2025,Pending,10-01-2025 12:00 AM
RES-1E87861A2C,1206,14,573,2024/08/30,2024/09/01,PENDING,07-25-2024 12:00 AM
RES-7E1F238D2F,167,11,449,25/04/2026,01/05/2026,PENDING,03-12-2026 12:00 AM
RES-AC3274AB00,784,10,405,03/01/2026,07/01/2026,CANCELLED,12-29-2025 12:00 AM
RES-DB3BD5670D,488,12,510,09-22-2024,09-29-2024,no_show,09-02-2024 12:00 AM
RES-BF2433DEC6,1184,2,60,11/08/2025,15-Aug-2025,no_show,2025-07-27 00:00:00
RES-B61D3EC62B,1093,3,72,09-25-2024,10-02-2024,Confirmed,08-15-2024 12:00 AM
RES-E310E9C056,1179,1,25,04-21-2024,25-Apr-2024,conf,03-10-2024 12:00 AM
RES-28B8D90FD5,297,13,536,01-17-2026,25-Jan-2026,CHECKED_OUT,2025-11-19 00:00:00
RES-E9EEA4D700,1105,4,140,13-Sep-2026,21/09/2026,checked-in,07-29-2026 12:00 AM
RES-1EBB213430,114,7,294,23/09/2024,2024-09-28,CNF,08-01-2024 12:00 AM
RES-81EE6F9DB3,1035,11,427,20-Aug-2026,2026/08/24,No Show,2026-06-24 00:00:00
RES-0F6C9446E3,675,12,513,24-Mar-2025,25/03/2025,CANCELLED,19/02/2025 00:00
RES-BA42942263,1105,6,257,03/02/2025,04-Feb-2025,CONFIRMED,01-18-2025 12:00 AM
RES-84BA7CF7E1,681,7,275,2024/01/05,2024/01/07,CNF,01-03-2024 12:00 AM
RES-F465C9E614,858,12,498,12-Apr-2025,04-19-2025,CONFIRMED,04-05-2025 12:00 AM
RES-126C4232DD,161,4,159,13/06/2026,2026/06/16,Cancelled,12/05/2026 00:00
RES-55A390CE63,197,5,216,2026/07/05,11-Jul-2026,Checked Out,2026-05-28 00:00:00
RES-6B1E91AE0B,767,10,407,02-Oct-2024,2024-10-04,CXL,08-04-2024 12:00 AM
RES-874E0F9965,1173,9,377,09-17-2025,2025-09-27,checked-out,25/07/2025 00:00
RES-6B8661D304,1129,13,536,2026-08-14,2026/08/23,cancelled,16/06/2026 00:00
RES-9F31D928C3,312,4,140,04/06/2024,2024/06/05,NS,2024-06-01 00:00:00
RES-5B1A515AF2,1121,5,228,09/08/2025,08-18-2025,CHECKED_OUT,07-09-2025 12:00 AM
RES-9009B0E5E1,1033,1,29,14-Jan-2025,2025-01-15,cancelled,12-03-2024 12:00 AM
RES-1D6D7572D8,1094,3,121,2026/03/03,2026-03-12,CANCELLED,09/01/2026 00:00
RES-79490D7D40,287,15,666,2026/07/05,07-09-2026,CHECKED_IN,2026-06-19 00:00:00
RES-8DFB665CEF,650,2,56,17-Oct-2025,2025-10-23,conf,2025-08-31 00:00:00
RES-EA89C0FAD1,634,5,207,16/10/2025,22-Oct-2025,Checked In,2025-10-11 00:00:00
RES-1360648237,448,11,455,17/09/2026,2026-09-21,no_show,07-25-2026 12:00 AM
RES-19BEE8A7B6,1195,7,300,2026-08-18,2026-08-25,checked-out,25/07/2026 00:00
RES-2573B6F918,721,1,25,2025-05-03,08-May-2025,CONFIRMED,03-07-2025 12:00 AM
RES-AD5F126053,711,13,532,2026/03/03,06/03/2026,CXL,10/01/2026 00:00
RES-190DD7C54A,155,13,548,06-11-2026,2026/06/18,PENDING,05-14-2026 12:00 AM
RES-D2493828D3,1231,12,482,06-11-2025,2025/06/20,canceled,22/05/2025 00:00
RES-7C62F10B69,524,6,270,22/04/2026,2026/04/25,NOSHOW,2026-03-17 00:00:00
RES-49A994CEFF,706,7,287,24/09/2025,2025/10/04,Cancelled,07-29-2025 12:00 AM
RES-3C3F6470D3,279,13,547,07-Jun-2025,06-17-2025,Confirmed,2025-04-25 00:00:00
RES-9106896CCD,1022,6,259,18/03/2025,20-Mar-2025,checked-out,03-08-2025 12:00 AM
RES-315F5B29EF,953,5,210,12/09/2026,09-20-2026,PND,31/08/2026 00:00
RES-9E4ED4CF3F,1023,10,411,03-16-2024,2024/03/26,canceled,03-09-2024 12:00 AM
RES-86AA44E268,884,4,151,29-Mar-2024,2024-04-03,PND,09/03/2024 00:00
RES-0C9C196979,560,11,457,23-Oct-2025,2025-11-02,NOSHOW,29/09/2025 00:00
RES-0DD2D9F9CB,292,14,624,11-07-2024,08/11/2024,CXL,2024-09-15 00:00:00
RES-D94E57F87B,995,14,618,01-25-2026,26-Jan-2026,NOSHOW,13/12/2025 00:00
RES-925803F5DA,266,6,274,2025/03/27,2025-04-03,CI,03-21-2025 12:00 AM
RES-61070196F2,334,4,155,2025-05-18,2025/05/28,Checked In,02/04/2025 00:00
RES-017B1F5CF8,852,14,566,29/08/2025,2025-09-06,NOSHOW,07-26-2025 12:00 AM
RES-A9FBA28195,505,3,107,2026-08-25,2026/08/30,CXL,2026-07-30 00:00:00
RES-6AADA3C367,1143,8,345,28/08/2024,2024-09-04,NOSHOW,06-29-2024 12:00 AM
RES-C1C1C9E22F,614,8,326,2025/04/27,2025/05/02,conf,03-26-2025 12:00 AM
RES-4DE56CE9FB,1063,3,98,17/06/2024,2024-06-25,Checked Out,05-18-2024 12:00 AM
RES-F6D61DF38F,986,15,689,22/10/2025,27-Oct-2025,NOSHOW,2025-09-10 00:00:00
RES-3D6E1C6EC1,166,5,219,03-11-2024,2024-03-18,no_show,01-26-2024 12:00 AM
RES-502DA6210F,876,15,657,2025/03/31,04-06-2025,NOSHOW,27/03/2025 00:00
RES-7C941383AB,443,4,140,08-14-2025,19-Aug-2025,NS,2025-07-04 00:00:00
RES-BB441CAA4A,983,3,130,10/05/2026,19/05/2026,no_show,05-07-2026 12:00 AM
RES-829910D4B5,984,5,200,12/02/2025,22/02/2025,no-show,02/01/2025 00:00
RES-F389A70554,1191,9,379,24-Dec-2025,2025/12/31,no-show,2025-11-19 00:00:00
RES-240DCED75E,1024,12,479,24-Jan-2026,01-29-2026,Pending,2025-12-29 00:00:00
RES-84B1BB1196,341,6,253,2024-06-30,08-Jul-2024,PND,18/06/2024 00:00
RES-792F6A7528,640,8,305,10-05-2025,2025-10-14,checked_out,08-15-2025 12:00 AM
RES-EFDB06FAAB,110,3,132,28/11/2025,05-Dec-2025,cancelled,2025-11-11 00:00:00
RES-BE17A9A37D,146,15,686,2024-04-01,11/04/2024,NOSHOW,03-15-2024 12:00 AM
RES-C35C9BFE31,248,8,345,2025/12/08,13/12/2025,PENDING,11-01-2025 12:00 AM
RES-6AE8A0BCE4,1033,2,43,22/05/2026,23/05/2026,Pending,2026-05-10 00:00:00
RES-5659528854,1167,11,462,2024/03/22,27/03/2024,CNF,03-12-2024 12:00 AM
RES-F9531743EE,1218,14,588,2026/03/28,2026/03/29,CHECKED_IN,2026-03-13 00:00:00
RES-AFF85CAEC0,853,8,336,01-17-2025,22-Jan-2025,PENDING,12/12/2024 00:00
RES-B1870AB415,2,5,221,2024-12-29,01-07-2025,CNF,12-01-2024 12:00 AM
RES-F539839BA4,968,13,524,04-Dec-2025,14/12/2025,no-show,2025-10-10 00:00:00
RES-23955E5C2C,1105,12,499,01-Nov-2024,03/11/2024,checked-in,2024-10-05 00:00:00
RES-92C36A72FC,787,11,467,2026-06-29,2026-07-04,No Show,18/05/2026 00:00
RES-CC24B095F7,790,13,555,27/10/2025,11-02-2025,conf,2025-09-04 00:00:00
RES-577D05B608,515,3,69,26/05/2025,2025-06-01,CHECKED_IN,2025-05-01 00:00:00
RES-5E0D6E0DA0,122,3,121,2026/11/01,2026-11-10,checked-in,21/09/2026 00:00
RES-0DBBD077A2,650,2,42,2025-07-01,2025/07/08,confirmed,06-19-2025 12:00 AM
RES-F88FCD5770,1184,8,332,29/01/2025,2025-02-01,conf,10/12/2024 00:00
RES-97E9FF1B69,144,8,322,2025-08-28,29-Aug-2025,PND,08-15-2025 12:00 AM
RES-E8FAD0BA4C,495,5,229,2025/03/29,2025-04-07,Checked In,03-23-2025 12:00 AM
RES-21943BDFC5,333,15,661,2024/07/03,2024-07-11,No Show,05-28-2024 12:00 AM
RES-56B18EE204,379,2,60,02/10/2024,03-Oct-2024,checked_out,08-30-2024 12:00 AM
RES-A5C88FC017,991,5,229,08-05-2026,2026-08-12,CHECKED_IN,2026-06-18 00:00:00
RES-4F27AB9A31,456,5,186,18/07/2026,2026/07/21,Pending,07-05-2026 12:00 AM
RES-FDE9C0E151,150,8,335,11/03/2026,2026-03-19,CHECKED_OUT,2026-02-19 00:00:00
